Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2011,"University of California, San Diego",PROFESSOR - ACADEMIC YEAR,154150.02,188150.02,169610.4816571882,138960.70348366263
2011,"University of California, San Francisco",ASSISTANT PROFESSOR-HCOMP,62401.19,82062.78,73976.6471559656,56252.43033129477
2011,"University of California, Irvine",ASSISTANT PROFESSOR-ACAD YR,40600.02,86184.91,77692.59921780192,36599.459024726515
2011,"University of California, Irvine",PROFESSOR - ACADEMIC YEAR,165024.99,166024.99,149665.5621988765,148764.09813494925
2011,"University of California, San Francisco",PROFESSOR-HCOMP,272754.04,503466.25,453856.731775199,245877.9653509682
2011,"University of California, Davis",PROFESSOR-HCOMP,82522.87,207083.39,186678.234321226,74391.40175713788
2011,"University of California, Berkeley",ASST PROF-ACAD YR-BUS/ECON/ENG,96300.03,128166.7,115537.67424214116,86811.01640011345
2011,"University of California, Irvine",HS ASSISTANT CLIN PROF-HCOMP,87061.5,249200.0,224644.84473066387,78482.81360159989
2011,"University of California, Los Angeles",HS ASSISTANT CLIN PROF-HCOMP,16960.04,39466.68,35577.793742515234,15288.866582768253
2011,"University of California, Davis",PROFESSOR - ACADEMIC YEAR,104074.98,104074.98,93819.8544239444,93819.8544239444
2011,"University of California, Irvine",PROFESSOR-HCOMP,31250.25,42500.01,38312.2317315476,28170.977363741687
2011,"University of California, San Francisco",HS CLIN PROFESSOR-FISCAL YR,70725.0,70725.0,63756.045921252815,63756.045921252815
2011,"University of California, Irvine",HS ASSISTANT CLIN PROF-HCOMP,24514.85,56333.32,50782.463581712684,22099.256307566273
2011,"University of California, Davis",PROFESSOR-ACAD YR-BUS/ECON/ENG,114225.0,114225.0,102969.732702087,102969.732702087
2011,"University of California, Los Angeles",HS ASST CLIN PROFESSOR-FY,0.0,19004.95,17132.27946173367,0.0
2011,"University of California, Riverside",ASST PROF-ACAD YR-BUS/ECON/ENG,58650.03,58650.03,52870.89439325352,52870.89439325352
2011,"University of California, Los Angeles",PROFESSOR-ACAD YR-BUS/ECON/ENG,201500.04,268166.7,241742.64319195232,181645.04493989793
2011,"University of California, Riverside",ASSISTANT PROFESSOR-ACAD YR,72099.99,96465.99,86960.62337616282,64995.54999451211
2011,"University of California, Los Angeles",PROFESSOR - ACADEMIC YEAR,141050.04,199737.99,180056.62018605493,127151.54227549731
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,87051.93,160779.88,144937.28402253118,78474.18659050809
2011,"University of California, Davis",PROFESSOR - ACADEMIC YEAR,112942.8,149987.75,135208.5666543003,101813.87547931951
2011,"University of California, Davis",ASSOC PROF OF CLIN_____-HCOMP,119033.7,241381.14,217596.4234197859,107304.60294629383
2011,"University of California, Berkeley",PROFESSOR - ACADEMIC YEAR,122135.81,122135.81,110101.04363364312,110101.04363364312
2011,"University of California, Los Angeles",PROFESSOR - ACADEMIC YEAR,194449.98,237338.86,213952.4532634541,175289.66920136716
2011,"University of California, Los Angeles",PROFESSOR-HCOMP,215541.6,359742.02,324294.5033145882,194303.00668137585
2011,"University of California, Los Angeles",PROFESSOR RECALLED-ACAD YR-1/9,0.0,4850.01,4372.109724687669,0.0
2011,"University of California, Los Angeles",PROFESSOR-ACAD YR-BUS/ECON/ENG,187400.01,249400.02,224825.15557273058,168934.37459460215
2011,"University of California, Irvine",HS ASSOCIATE CLIN PROF-HCOMP,137421.97,193501.99,174435.09028340477,123880.96754908486
2011,"University of California, Los Angeles",PROFESSOR-ACAD YR-BUS/ECON/ENG,225675.03,275452.81,248310.80952277308,203437.92967069786
2011,"University of California, Los Angeles",PROFESSOR-LAW SCHOOL SCALE,219674.97,297241.65,267952.66577743314,198029.0911992907
2011,"University of California, Los Angeles",HS ASSISTANT CLIN PROF-HCOMP,101600.01,424662.49,382817.9740328535,91588.75790964645
2011,"University of California, Santa Cruz",PROFESSOR RECALLED-ACAD YR-1/9,0.0,3999.99,3605.8472410682507,0.0
2011,"University of California, Berkeley",ASSOCIATE PROFESSOR-ACAD YR,79650.0,79650.0,71801.61269180328,71801.61269180328
2011,"University of California, Davis",ADJ PROF-ACAD YR-BUS/ECON/ENG,11554.4,11554.4,10415.876380240701,10415.876380240701
2011,"University of California, San Diego",ASSOCIATE PROFESSOR-ACAD YR,90474.96,98308.29,88621.39062113593,81559.9251252529
2011,"University of California, Berkeley",PROFESSOR - ACADEMIC YEAR,106400.01,134189.25,120966.78664034605,95915.78541649712
2011,"University of California, Berkeley",PROFESSOR-LAW SCHOOL SCALE,226699.98,282799.98,254934.01924933726,204361.88526302009
2011,"University of California, Los Angeles",ASSOCIATE PROFESSOR-ACAD YR,92999.97,98526.12,88817.7565381812,83836.13090130978
2011,"University of California, Los Angeles",PROFESSOR-ACAD YR-RECALLED,0.0,19200.0,17308.110027402672,0.0
2011,"University of California, San Diego",PROFESSOR OF CLINICAL___-HCOMP,173365.5,399195.22,359860.1453215217,156282.76817477492
2011,"University of California, San Francisco",PROFESSOR OF CLINICAL___-HCOMP,185060.85,268438.18,241987.37265602726,166825.70591482616
2011,"University of California, San Francisco",PROFESSOR OF CLINICAL___-HCOMP,15797.7,16617.7,14980.259375123407,14241.058842703085
2011,"University of California, Santa Cruz",ASSOCIATE PROFESSOR-ACAD YR,89675.04,114462.3,103183.65012445694,80838.82599123624
2011,"University of California, Los Angeles",ASSOCIATE PROFESSOR-HCOMP,97210.77,169996.75,153245.96110942008,87632.01578169453
2011,"University of California, Los Angeles",PROFESSOR - ACADEMIC YEAR,131975.04,131975.04,118970.75589535777,118970.75589535777
2011,"University of California, San Diego",PROFESSOR - ACADEMIC YEAR,104074.98,138508.28999999998,124860.24599101026,93819.8544239444
2011,"University of California, San Diego",HS ASSISTANT CLIN PROF-HCOMP,50799.99,128593.99,115922.86082201662,45794.365432862265
2011,"University of California, San Francisco",HS ASSISTANT CLIN PROF-HCOMP,78162.95,172662.2,155648.7684986149,70461.0905555403
2011,"University of California, Los Angeles",ASSISTANT PROFESSOR-ACAD YR,76575.06,78575.06,70832.59291092535,69029.6647830709
2011,"University of California, Los Angeles",HS ASSISTANT CLIN PROF-HCOMP,108683.53,304800.05,274766.29175822064,97974.29663575621
2011,"University of California, San Diego",ASSOC PROF OF CLIN_____-HCOMP,95455.05,171597.43,154688.9166072671,86049.29729537624
2011,"University of California, Davis",ASSOCIATE PROFESSOR-ACAD YR,73200.0,81000.0,73018.58917810503,65987.1694794727
2011,"University of California, San Diego",HS ASSOCIATE CLIN PROF-HCOMP,111203.4,231445.97,208640.22469577804,100245.86888652449
2011,"University of California, San Francisco",ASSOCIATE PROF IN RES-HCOMP,115951.39,217800.04,196338.90918191164,104526.01124741032
2011,"University of California, San Diego",ASSOCIATE ADJUNCT PROF-HCOMP,117976.04,184425.74,166253.17707318533,106351.16046444056
2011,"University of California, Los Angeles",ASST ADJUNCT PROFESSOR-ACAD YR,28625.01,28625.01,25804.417844557385,25804.417844557385
2011,"University of California, Santa Cruz",ASSOC PROF-AY-BUS/ECON/ENG,34400.0,64333.34,57994.19412241174,31010.363799096456
2011,"University of California, Berkeley",ASSOCIATE PROFESSOR-ACAD YR,68507.46,102340.77,92256.52642964119,61757.01330093165
2011,"University of California, San Diego",PROFESSOR - ACADEMIC YEAR,97124.97,97124.97,87554.67016500958,87554.67016500958
2011,"University of California, Davis",ASSISTANT ADJUNCT PROF-HCOMP,70500.0,87581.25,78951.34954882607,63553.21650686919
2011,"University of California, Berkeley",PROFESSOR - FISCAL YR,21566.12,21566.12,19441.082178342152,19441.082178342152
2011,"University of California, Davis",PROFESSOR - ACADEMIC YEAR,92139.72,112259.72,101198.10340653211,83060.64644031638
2011,"University of California, Davis",PROFESSOR - FISCAL YR,120700.08,120700.08,108806.78463314088,108806.78463314088
2011,"University of California, Irvine",ASSOCIATE ADJUNCT PROF-HCOMP,93093.81,93093.81,83920.7242890687,83920.7242890687
2011,"University of California, Los Angeles",PROFESSOR-HCOMP,239284.92,430586.91,388158.62576246524,215706.75641970034
2011,"University of California, Los Angeles",HS ASSISTANT CLIN PROF-HCOMP,101594.76,310782.92,280159.6340623689,91584.02522331083
2011,"University of California, Riverside",PROFESSOR - ACADEMIC YEAR,117300.0,117800.0,106192.46673062682,105741.7346986632
2011,"University of California, San Diego",PROFESSOR-HCOMP,97926.0,120000.0,108175.68767126671,88276.7699241372
2011,"University of California, San Diego",PROFESSOR OF CLINICAL___-HCOMP,141575.04,142713.04,128650.67701380828,127624.8109090591
2011,"University of California, San Francisco",ASSISTANT ADJUNCT PROF-HCOMP,66566.04,66566.04,60006.89293794205,60006.89293794205
2011,"University of California, San Francisco",HS ASSOC CLIN PROFESSOR-FY,7915.02,7915.02,7135.106095265246,7135.106095265246
2011,"University of California, San Francisco",PROFESSOR-HCOMP,136600.02,136600.02,123140.00916173987,123140.00916173987
2011,"University of California, Santa Barbara",ASSOCIATE PROFESSOR-ACAD YR,81300.0,81300.0,73289.0283972832,73289.0283972832
2011,"University of California, San Diego",HS CLINICAL PROFESSOR-HCOMP,33281.76,50588.76,45603.94917863892,30002.31062425048
2011,"University of California, Berkeley",PROFESSOR - ACADEMIC YEAR,131975.04,131975.04,118970.75589535777,118970.75589535777
