Year,EmployerName,Position,RegularPay,TotalWages
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,306200,708324
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,55204,69747
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,144415,220351
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,308518,685912
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,213186,359442
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,249997,462946
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,95475,149772
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,271193,548591
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,232119,372090
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,322654,862858
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,243728,436772
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,243359,598387
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,232998,603867
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,204572,400863
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,407511,561087
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,260604,436685
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,171510,235773
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,319398,618258
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,151411,157296
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,222493,558599
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,182765,276548
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,257372,502724
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,258606,536141
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,189204,365687
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,220749,507430
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,258070,396048
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,233871,311064
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,166858,258472
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,242625,485810
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,204795,356704
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,161183,181183
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,206029,236747
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,344694,581109
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,269374,629786
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,194148,302812
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,291551,511631
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,110633,112633
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,235519,430125
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,183017,660432
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,210536,316911
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,193730,707148
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,191888,359975
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,222870,369493
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,165824,448147
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,252447,650000
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,204615,633611
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,276688,474830
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,286647,422963
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,227775,286513
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,214717,470106
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,237170,505977
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,222567,419742
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,219047,289822
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,308735,511936
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,320564,491042
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,282882,526727
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,181762,371326
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,232013,558652
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,169188,573004
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,306209,527320
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,223081,417781
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,211967,618750
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,182676,368080
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,217358,332370
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,233105,381045
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,321249,516225
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,221647,421977
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,193143,286901
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,193530,426287
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,175096,385056
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,200851,384132
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,284173,600995
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,373995,573790
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,237883,348476
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,197181,327633
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,303925,1062527
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,253309,452125
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,185457,281806
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,288527,554000
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,205046,348169
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,247199,581307
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,176897,254387
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,294682,510575
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,203502,290140
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,267428,375573
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,227571,562778
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,93138,206864
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,186724,261003
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,127893,146088
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,178671,280723
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,326251,460319
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,226794,293830
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,245731,330436
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,197106,316603
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,221639,345008
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,226350,424500
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,234632,409229
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,220517,314675
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,217392,495923
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,233697,322386
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,326981,469068
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,221805,444619
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,224042,378745
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,300417,1016144
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,177233,321956
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,212864,287928
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,237034,411580
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,350512,1184323
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,197175,297156
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,339735,547633
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,242500,733265
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,161055,247924
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,119084,119084
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,239905,335787
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,240985,880083
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,136752,204565
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,190950,400921
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,250192,788488
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,177371,352332
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,267325,494691
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,247564,329814
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,245595,471143
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,259908,335907
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,223996,597735
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,265460,788672
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,233594,644778
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,276133,321730
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,197797,273700
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,199927,348078
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,178329,226155
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,270187,353726
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,203666,562523
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,225083,661027
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,255214,446175
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,55145,254908
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,214070,350348
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,183017,369552
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,180544,253821
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,253952,462994
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,235675,295201
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,290702,578940
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,344081,1094967
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,199416,412547
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,299872,1345971
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,193160,246700
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,161746,206569
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,254116,431034
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,289333,424993
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,260613,473338
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,264335,540660
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,190319,250022
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,78493,102608
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,232420,832524
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,189285,290343
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,329394,455819
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,177459,178933
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,246302,621960
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,235335,616666
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,321455,643182
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,251055,598989
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,215151,427967
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,306367,523881
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,280567,386161
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,181910,227848
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,193396,259442
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,95475,200521
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,218863,452982
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,250541,517627
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,203918,437513
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,200052,805890
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,206096,582837
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,39565,46715
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,180489,180489
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,170680,192891
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,210276,307389
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,292590,761127
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,194260,514654
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,41031,286219
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,253648,618496
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,362585,510009
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,241071,423188
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,124612,187748
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,224620,392180
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,252488,406179
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,270998,571706
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,216425,397440
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,295154,478327
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,401145,722845
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,219924,290142
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,194821,460520
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,262192,867098
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,322447,583448
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,246797,608148
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,287472,572851
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,226659,367478
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,270554,665417
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,300741,452768
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,291544,635770
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,176110,243711
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,297095,452002
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,240199,306025
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,183017,322311
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,335105,619747
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,221941,551788
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,208316,640136
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,88644,222979
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,222248,652966
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,211901,301864
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,248403,594210
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,179646,255441
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,215750,504223
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,221267,682943
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,253309,583976
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,326847,512840
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,238275,250850
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,220515,407496
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,297383,517131
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,327614,552056
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,245854,428750
2024,"University of California, San Francisco",Prof Of Clin-Hcomp,223974,657144
2024,"University of California, San Francisco",Prof-Fy,230217,230217
2024,"University of California, San Francisco",Prof-Fy,0,4000
2024,"University of California, San Francisco",Prof-Hcomp,276382,288783
2024,"University of California, San Francisco",Prof-Hcomp,288716,656603
2024,"University of California, San Francisco",Prof-Hcomp,221876,263350
2024,"University of California, San Francisco",Prof-Hcomp,241057,386181
2024,"University of California, San Francisco",Prof-Hcomp,292331,413530
2024,"University of California, San Francisco",Prof-Hcomp,280949,622185
2024,"University of California, San Francisco",Prof-Hcomp,306266,820012
2024,"University of California, San Francisco",Prof-Hcomp,244556,928611
2024,"University of California, San Francisco",Prof-Hcomp,318380,832270
2024,"University of California, San Francisco",Prof-Hcomp,179041,231583
2024,"University of California, San Francisco",Prof-Hcomp,237317,306484
2024,"University of California, San Francisco",Prof-Hcomp,391202,855793
2024,"University of California, San Francisco",Prof-Hcomp,271227,389903
2024,"University of California, San Francisco",Prof-Hcomp,406021,515794
2024,"University of California, San Francisco",Prof-Hcomp,237292,776936
2024,"University of California, San Francisco",Prof-Hcomp,327461,463284
2024,"University of California, San Francisco",Prof-Hcomp,304455,369502
2024,"University of California, San Francisco",Prof-Hcomp,195052,248875
2024,"University of California, San Francisco",Prof-Hcomp,294294,624125
2024,"University of California, San Francisco",Prof-Hcomp,385650,709346
2024,"University of California, San Francisco",Prof-Hcomp,208673,258425
2024,"University of California, San Francisco",Prof-Hcomp,197516,246343
2024,"University of California, San Francisco",Prof-Hcomp,345817,345817
2024,"University of California, San Francisco",Prof-Hcomp,399273,399273
2024,"University of California, San Francisco",Prof-Hcomp,272023,287023
2024,"University of California, San Francisco",Prof-Hcomp,365054,408573
2024,"University of California, San Francisco",Prof-Hcomp,205450,207592
2024,"University of California, San Francisco",Prof-Hcomp,330962,366107
2024,"University of California, San Francisco",Prof-Hcomp,311862,384579
2024,"University of California, San Francisco",Prof-Hcomp,391143,408289
2024,"University of California, San Francisco",Prof-Hcomp,222562,357180
2024,"University of California, San Francisco",Prof-Hcomp,386875,628271
2024,"University of California, San Francisco",Prof-Hcomp,197108,210508
2024,"University of California, San Francisco",Prof-Hcomp,410473,417534
2024,"University of California, San Francisco",Prof-Hcomp,197175,350283
2024,"University of California, San Francisco",Prof-Hcomp,231110,326686
2024,"University of California, San Francisco",Prof-Hcomp,209110,428439
2024,"University of California, San Francisco",Prof-Hcomp,333467,357825
2024,"University of California, San Francisco",Prof-Hcomp,243959,392438
2024,"University of California, San Francisco",Prof-Hcomp,220950,230215
2024,"University of California, San Francisco",Prof-Hcomp,206128,249400
2024,"University of California, San Francisco",Prof-Hcomp,174629,251692
2024,"University of California, San Francisco",Prof-Hcomp,277808,601504
2024,"University of California, San Francisco",Prof-Hcomp,196031,366572
2024,"University of California, San Francisco",Prof-Hcomp,275495,580617
2024,"University of California, San Francisco",Prof-Hcomp,214513,312184
2024,"University of California, San Francisco",Prof-Hcomp,293576,569864
2024,"University of California, San Francisco",Prof-Hcomp,183829,334265
2024,"University of California, San Francisco",Prof-Hcomp,464271,895636
2024,"University of California, San Francisco",Prof-Hcomp,185156,311338
2024,"University of California, San Francisco",Prof-Hcomp,264337,343166
2024,"University of California, San Francisco",Prof-Hcomp,179751,231550
2024,"University of California, San Francisco",Prof-Hcomp,258134,283988
2024,"University of California, San Francisco",Prof-Hcomp,314712,494164
2024,"University of California, San Francisco",Prof-Hcomp,288507,481170
2024,"University of California, San Francisco",Prof-Hcomp,407702,623853
2024,"University of California, San Francisco",Prof-Hcomp,305155,834804
2024,"University of California, San Francisco",Prof-Hcomp,227867,349575
2024,"University of California, San Francisco",Prof-Hcomp,166388,195417
2024,"University of California, San Francisco",Prof-Hcomp,191050,357392
2024,"University of California, San Francisco",Prof-Hcomp,235622,349291
2024,"University of California, San Francisco",Prof-Hcomp,354158,520436
2024,"University of California, San Francisco",Prof-Hcomp,393515,659261
2024,"University of California, San Francisco",Prof-Hcomp,291867,1453807
2024,"University of California, San Francisco",Prof-Hcomp,303077,510532
2024,"University of California, San Francisco",Prof-Hcomp,180360,210000
2024,"University of California, San Francisco",Prof-Hcomp,409478,417425
2024,"University of California, San Francisco",Prof-Hcomp,271638,501413
2024,"University of California, San Francisco",Prof-Hcomp,401205,576217
2024,"University of California, San Francisco",Prof-Hcomp,182160,241051
2024,"University of California, San Francisco",Prof-Hcomp,388786,422075
2024,"University of California, San Francisco",Prof-Hcomp,257771,285508
2024,"University of California, San Francisco",Prof-Hcomp,345742,525187
2024,"University of California, San Francisco",Prof-Hcomp,172975,294240
2024,"University of California, San Francisco",Prof-Hcomp,346833,346833
2024,"University of California, San Francisco",Prof-Hcomp,166018,201472
2024,"University of California, San Francisco",Prof-Hcomp,261490,318017
2024,"University of California, San Francisco",Prof-Hcomp,328728,516051
2024,"University of California, San Francisco",Prof-Hcomp,183117,183117
2024,"University of California, San Francisco",Prof-Hcomp,346186,442137
2024,"University of California, San Francisco",Prof-Hcomp,312318,477180
2024,"University of California, San Francisco",Prof-Hcomp,220950,340950
2024,"University of California, San Francisco",Prof-Hcomp,226467,297236
2024,"University of California, San Francisco",Prof-Hcomp,214123,249547
2024,"University of California, San Francisco",Prof-Hcomp,308633,308633
2024,"University of California, San Francisco",Prof-Hcomp,212837,283334
2024,"University of California, San Francisco",Prof-Hcomp,280383,335509
2024,"University of California, San Francisco",Prof-Hcomp,276700,367828
2024,"University of California, San Francisco",Prof-Hcomp,205144,227000
2024,"University of California, San Francisco",Prof-Hcomp,373517,382707
2024,"University of California, San Francisco",Prof-Hcomp,372772,653480
2024,"University of California, San Francisco",Prof-Hcomp,304018,411312
2024,"University of California, San Francisco",Prof-Hcomp,161384,204336
2024,"University of California, San Francisco",Prof-Hcomp,196956,271222
2024,"University of California, San Francisco",Prof-Hcomp,184775,248655
2024,"University of California, San Francisco",Prof-Hcomp,355330,920238
2024,"University of California, San Francisco",Prof-Hcomp,364214,1285824
2024,"University of California, San Francisco",Prof-Hcomp,200799,355522
2024,"University of California, San Francisco",Prof-Hcomp,207695,297109
2024,"University of California, San Francisco",Prof-Hcomp,334961,1305379
2024,"University of California, San Francisco",Prof-Hcomp,307798,821410
2024,"University of California, San Francisco",Prof-Hcomp,255115,320165
2024,"University of California, San Francisco",Prof-Hcomp,214309,268958
2024,"University of California, San Francisco",Prof-Hcomp,249553,383681
2024,"University of California, San Francisco",Prof-Hcomp,462119,1132473
2024,"University of California, San Francisco",Prof-Hcomp,310887,641142
2024,"University of California, San Francisco",Prof-Hcomp,257697,477939
2024,"University of California, San Francisco",Prof-Hcomp,245802,686150
2024,"University of California, San Francisco",Prof-Hcomp,172777,265650
2024,"University of California, San Francisco",Prof-Hcomp,193236,277098
2024,"University of California, San Francisco",Prof-Hcomp,269100,313476
2024,"University of California, San Francisco",Prof-Hcomp,263622,391949
2024,"University of California, San Francisco",Prof-Hcomp,217078,223707
2024,"University of California, San Francisco",Prof-Hcomp,208392,396300
2024,"University of California, San Francisco",Prof-Hcomp,398394,1238765
2024,"University of California, San Francisco",Prof-Hcomp,220950,307733
2024,"University of California, San Francisco",Prof-Hcomp,213035,350996
2024,"University of California, San Francisco",Prof-Hcomp,338583,853826
2024,"University of California, San Francisco",Prof-Hcomp,220950,223450
2024,"University of California, San Francisco",Prof-Hcomp,155573,183640
2024,"University of California, San Francisco",Prof-Hcomp,336686,862757
2024,"University of California, San Francisco",Prof-Hcomp,191050,455000
2024,"University of California, San Francisco",Prof-Hcomp,233101,300000
2024,"University of California, San Francisco",Prof-Hcomp,260922,318017
2024,"University of California, San Francisco",Prof-Hcomp,199669,238333
2024,"University of California, San Francisco",Prof-Hcomp,305650,381192
2024,"University of California, San Francisco",Prof-Hcomp,440183,440183
2024,"University of California, San Francisco",Prof-Hcomp,325429,767915
2024,"University of California, San Francisco",Prof-Hcomp,101991,134377
2024,"University of California, San Francisco",Prof-Hcomp,213499,231966
2024,"University of California, San Francisco",Prof-Hcomp,191050,193668
2024,"University of California, San Francisco",Prof-Hcomp,279372,372412
2024,"University of California, San Francisco",Prof-Hcomp,363133,363133
2024,"University of California, San Francisco",Prof-Hcomp,406297,527640
2024,"University of California, San Francisco",Prof-Hcomp,256722,294071
2024,"University of California, San Francisco",Prof-Hcomp,301183,900566
2024,"University of California, San Francisco",Prof-Hcomp,150273,171941
2024,"University of California, San Francisco",Prof-Hcomp,443393,753399
2024,"University of California, San Francisco",Prof-Hcomp,314501,454657
2024,"University of California, San Francisco",Prof-Hcomp,220950,227214
2024,"University of California, San Francisco",Prof-Hcomp,249251,358444
2024,"University of California, San Francisco",Prof-Hcomp,177350,179200
2024,"University of California, San Francisco",Prof-Hcomp,396700,643630
2024,"University of California, San Francisco",Prof-Hcomp,382567,382567
2024,"University of California, San Francisco",Prof-Hcomp,299300,302300
2024,"University of California, San Francisco",Prof-Hcomp,221267,444140
2024,"University of California, San Francisco",Prof-Hcomp,337780,633138
2024,"University of California, San Francisco",Prof-Hcomp,420740,850928
2024,"University of California, San Francisco",Prof-Hcomp,273672,605553
2024,"University of California, San Francisco",Prof-Hcomp,315978,368246
2024,"University of California, San Francisco",Prof-Hcomp,227113,445804
2024,"University of California, San Francisco",Prof-Hcomp,301183,310580
2024,"University of California, San Francisco",Prof-Hcomp,419075,844941
2024,"University of California, San Francisco",Prof-Hcomp,225229,265008
2024,"University of California, San Francisco",Prof-Hcomp,281033,362500
2024,"University of California, San Francisco",Prof-Hcomp,344445,510349
2024,"University of California, San Francisco",Prof-Hcomp,198203,390897
2024,"University of California, San Francisco",Prof-Hcomp,360183,542027
2024,"University of California, San Francisco",Prof-Hcomp,193994,271266
2024,"University of California, San Francisco",Prof-Hcomp,233513,363157
2024,"University of California, San Francisco",Prof-Hcomp,231548,331250
2024,"University of California, San Francisco",Prof-Hcomp,343787,409682
2024,"University of California, San Francisco",Prof-Hcomp,338583,338583
2024,"University of California, San Francisco",Prof-Hcomp,226010,332869
2024,"University of California, San Francisco",Prof-Hcomp,157422,170658
2024,"University of California, San Francisco",Prof-Hcomp,226592,325099
2024,"University of California, San Francisco",Prof-Hcomp,175224,319570
2024,"University of California, San Francisco",Prof-Hcomp,229741,250613
2024,"University of California, San Francisco",Prof-Hcomp,338386,362475
2024,"University of California, San Francisco",Prof-Hcomp,264175,272517
2024,"University of California, San Francisco",Prof-Hcomp,354404,354404
2024,"University of California, San Francisco",Prof-Hcomp,325368,431909
2024,"University of California, San Francisco",Prof-Hcomp,237615,343331
2024,"University of California, San Francisco",Prof-Hcomp,284666,742667
2024,"University of California, San Francisco",Prof-Hcomp,209485,261973
2024,"University of California, San Francisco",Prof-Hcomp,309783,504067
2024,"University of California, San Francisco",Prof-Hcomp,255550,420525
2024,"University of California, San Francisco",Prof-Hcomp,323289,676283
2024,"University of California, San Francisco",Prof-Hcomp,442483,1195888
2024,"University of California, San Francisco",Prof-Hcomp,214534,281967
2024,"University of California, San Francisco",Prof-Hcomp,245817,255908
2024,"University of California, San Francisco",Prof-Hcomp,186062,261700
2024,"University of California, San Francisco",Prof-Hcomp,330759,442847
2024,"University of California, San Francisco",Prof-Hcomp,367128,510865
2024,"University of California, San Francisco",Prof-Hcomp,281184,289772
2024,"University of California, San Francisco",Prof-Hcomp,385268,510135
2024,"University of California, San Francisco",Prof-Hcomp,423881,909204
2024,"University of California, San Francisco",Prof-Hcomp,314400,325101
2024,"University of California, San Francisco",Prof-Hcomp,191050,257783
2024,"University of California, San Francisco",Prof-Hcomp,284492,341001
2024,"University of California, San Francisco",Prof-Hcomp,258786,400133
2024,"University of California, San Francisco",Prof-Hcomp,276133,456800
2024,"University of California, San Francisco",Prof-Hcomp,183117,218917
2024,"University of California, San Francisco",Prof-Hcomp,264175,268658
2024,"University of California, San Francisco",Prof-Hcomp,285939,298283
2024,"University of California, San Francisco",Prof-Hcomp,248482,333317
2024,"University of California, San Francisco",Prof-Hcomp,170383,309629
2024,"University of California, San Francisco",Prof-Hcomp,180816,217778
2024,"University of California, San Francisco",Prof-Hcomp,331392,447839
2024,"University of California, San Francisco",Prof-Hcomp,186488,238116
2024,"University of California, San Francisco",Prof-Hcomp,364250,364250
2024,"University of California, San Francisco",Prof-Hcomp,331652,613158
2024,"University of California, San Francisco",Prof-Hcomp,264175,344475
2024,"University of California, San Francisco",Prof-Hcomp,381921,386358
2024,"University of California, San Francisco",Prof-Hcomp,200961,248406
2024,"University of California, San Francisco",Prof-Hcomp,307004,321641
2024,"University of California, San Francisco",Prof-Hcomp,301298,317892
