Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2023,"University of California, Berkeley",Assoc Prof-Ay,143467,190900,190900.0,143467.0
2023,"University of California, Berkeley",Assoc Prof-Ay,130517,152409,152409.0,130517.0
2023,"University of California, Berkeley",Assoc Prof-Ay,138483,184283,184283.0,138483.0
2023,"University of California, Berkeley",Assoc Prof-Ay,130517,133097,133097.0,130517.0
2023,"University of California, Berkeley",Assoc Prof-Ay,153900,234481,234481.0,153900.0
2023,"University of California, Berkeley",Assoc Prof-Ay,133200,144820,144820.0,133200.0
2023,"University of California, Berkeley",Assoc Prof-Ay,81992,188075,188075.0,81992.0
2023,"University of California, Berkeley",Assoc Prof-Ay,87500,126797,126797.0,87500.0
2023,"University of California, Berkeley",Assoc Prof-Ay,114575,132953,132953.0,114575.0
2023,"University of California, Berkeley",Assoc Prof-Ay,263433,349985,349985.0,263433.0
2023,"University of California, Berkeley",Assoc Prof-Ay,140783,144783,144783.0,140783.0
2023,"University of California, Berkeley",Assoc Prof-Ay,30073,79806,79806.0,30073.0
2023,"University of California, Berkeley",Assoc Prof-Ay,124567,152034,152034.0,124567.0
2023,"University of California, Berkeley",Assoc Prof-Ay,173733,283914,283914.0,173733.0
2023,"University of California, Berkeley",Assoc Prof-Ay,143833,187361,187361.0,143833.0
2023,"University of California, Berkeley",Assoc Prof-Ay,161250,312822,312822.0,161250.0
2023,"University of California, Berkeley",Assoc Prof-Ay,112267,112267,112267.0,112267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,145617,145617,145617.0,145617.0
2023,"University of California, Berkeley",Assoc Prof-Ay,143100,143100,143100.0,143100.0
2023,"University of California, Berkeley",Assoc Prof-Ay,116700,116700,116700.0,116700.0
2023,"University of California, Berkeley",Assoc Prof-Ay,142100,142100,142100.0,142100.0
2023,"University of California, Berkeley",Assoc Prof-Ay,150033,150033,150033.0,150033.0
2023,"University of California, Berkeley",Assoc Prof-Ay,148333,148333,148333.0,148333.0
2023,"University of California, Berkeley",Assoc Prof-Ay,36625,36625,36625.0,36625.0
2023,"University of California, Berkeley",Assoc Prof-Ay,161333,172568,172568.0,161333.0
2023,"University of California, Berkeley",Assoc Prof-Ay,161233,161233,161233.0,161233.0
2023,"University of California, Berkeley",Assoc Prof-Ay,153058,166470,166470.0,153058.0
2023,"University of California, Berkeley",Assoc Prof-Ay,129300,129300,129300.0,129300.0
2023,"University of California, Berkeley",Assoc Prof-Ay,101813,101813,101813.0,101813.0
2023,"University of California, Berkeley",Assoc Prof-Ay,140700,140700,140700.0,140700.0
2023,"University of California, Berkeley",Assoc Prof-Ay,88844,88844,88844.0,88844.0
2023,"University of California, Berkeley",Assoc Prof-Ay,145617,145617,145617.0,145617.0
2023,"University of California, Berkeley",Assoc Prof-Ay,136650,136650,136650.0,136650.0
2023,"University of California, Berkeley",Assoc Prof-Ay,111283,111283,111283.0,111283.0
2023,"University of California, Berkeley",Assoc Prof-Ay,127492,127492,127492.0,127492.0
2023,"University of California, Berkeley",Assoc Prof-Ay,145533,145533,145533.0,145533.0
2023,"University of California, Berkeley",Assoc Prof-Ay,188133,188133,188133.0,188133.0
2023,"University of California, Berkeley",Assoc Prof-Ay,117742,117742,117742.0,117742.0
2023,"University of California, Berkeley",Assoc Prof-Ay,113392,113392,113392.0,113392.0
2023,"University of California, Berkeley",Assoc Prof-Ay,131092,131092,131092.0,131092.0
2023,"University of California, Berkeley",Assoc Prof-Ay,125233,125233,125233.0,125233.0
2023,"University of California, Berkeley",Assoc Prof-Ay,157333,174504,174504.0,157333.0
2023,"University of California, Berkeley",Assoc Prof-Ay,130583,130583,130583.0,130583.0
2023,"University of California, Berkeley",Assoc Prof-Ay,125267,125267,125267.0,125267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,127967,127967,127967.0,127967.0
2023,"University of California, Berkeley",Assoc Prof-Ay,123625,123625,123625.0,123625.0
2023,"University of California, Berkeley",Assoc Prof-Ay,118783,118783,118783.0,118783.0
2023,"University of California, Berkeley",Assoc Prof-Ay,159803,159803,159803.0,159803.0
2023,"University of California, Berkeley",Assoc Prof-Ay,143000,143000,143000.0,143000.0
2023,"University of California, Berkeley",Assoc Prof-Ay,73351,73351,73351.0,73351.0
2023,"University of California, Berkeley",Assoc Prof-Ay,58358,58358,58358.0,58358.0
2023,"University of California, Berkeley",Assoc Prof-Ay,199133,199133,199133.0,199133.0
2023,"University of California, Berkeley",Assoc Prof-Ay,139683,139683,139683.0,139683.0
2023,"University of California, Berkeley",Assoc Prof-Ay,62500,62500,62500.0,62500.0
2023,"University of California, Berkeley",Assoc Prof-Ay,154683,205850,205850.0,154683.0
2023,"University of California, Berkeley",Assoc Prof-Ay,141583,188416,188416.0,141583.0
2023,"University of California, Berkeley",Assoc Prof-Ay,134250,178650,178650.0,134250.0
2023,"University of California, Berkeley",Assoc Prof-Ay,155550,203337,203337.0,155550.0
2023,"University of California, Berkeley",Assoc Prof-Ay,129883,146180,146180.0,129883.0
2023,"University of California, Berkeley",Assoc Prof-Ay,130700,173933,173933.0,130700.0
2023,"University of California, Berkeley",Assoc Prof-Ay,147500,196267,196267.0,147500.0
2023,"University of California, Berkeley",Assoc Prof-Ay,150667,170667,170667.0,150667.0
2023,"University of California, Berkeley",Assoc Prof-Ay,149033,198333,198333.0,149033.0
2023,"University of California, Berkeley",Assoc Prof-Ay,133400,156988,156988.0,133400.0
2023,"University of California, Berkeley",Assoc Prof-Ay,156250,202860,202860.0,156250.0
2023,"University of California, Berkeley",Assoc Prof-Ay,138350,183883,183883.0,138350.0
2023,"University of California, Berkeley",Assoc Prof-Ay,130117,170885,170885.0,130117.0
2023,"University of California, Berkeley",Assoc Prof-Ay,156500,208267,208267.0,156500.0
2023,"University of California, Berkeley",Assoc Prof-Ay,224250,273694,273694.0,224250.0
